SiteID,Year,VisitID,Fall.ppt,Winter.ppt,Spring.ppt,Fall.tmin,Winter.tmin,Spring.tmin,Fall.tmax,Winter.tmax,Spring.tmax,Fall.tmean,Spring.tmean,Winter.tmean
1F057,2008,1F057_2008,75.01666667,59.69,158.4433333,8.493333333,-3.64,4.336666667,19.38333333,5.226666667,15.70333333,13.93833333,10.02,0.793333334
1F057,2009,1F057_2009,84.75666667,52.15,114.13,6.723333333,-5.526666667,4.62,16.56666667,4.263333333,15.53666667,11.645,10.07833334,-0.631666667
1F057,2010,1F057_2010,112.4933333,128.2833333,126.16,7.806666667,-5.646666667,6.163333333,17.03666667,2.053333333,17.76,12.42166667,11.96166667,-1.796666667
1F057,2011,1F057_2011,110.61,52.32,179.61,7.24,-5.323333333,5.93,18.99,2.863333333,16.48333333,13.115,11.20666667,-1.23
1F057,2012,1F057_2012,141.8733333,63.04,81.56333333,8.356666667,-2.796666667,6.943333333,17.05666667,7.193333333,18.68666667,12.70666667,12.815,2.198333333
1F057,2013,1F057_2013,136.6933333,66.73666667,91.67333333,6.483333333,-3.156666667,3.996666667,16.53,5.433333333,14.57,11.50666667,9.283333334,1.138333333
1F057,2014,1F057_2014,103.94,96.10333333,125.1733333,6.786666667,-6.063333333,3.203333333,16.91333333,3.566666667,14.97,11.85,9.086666667,-1.248333333
1F058,1982,1F058_1982,65.8,81.83666667,108.0266667,5.866666667,-6.573333333,4.04,16.73333333,2.473333333,16.58333333,11.3,10.31166667,-2.05
1F058,1983,1F058_1983,90.30666667,62.25666667,176.91,6.993333333,-3.763333333,4.293333333,17.95,5.4,14.60666667,12.47166667,9.450000002,0.818333334
1F058,1984,1F058_1984,159.7,118.61,173.21,6.59,-5.453333333,3.306666667,18.08333333,3.55,14,12.33666667,8.653333334,-0.951666667
1F058,1985,1F058_1985,78.65,62.52,72.12666667,7.2,-4.396666667,5.393333333,17.76666667,5.323333333,18.02666667,12.48333334,11.71,0.463333333
1F058,1986,1F058_1986,167.7666667,52.30666667,63.15666667,8.413333333,-6.01,4.166666667,19.22666667,3.606666667,17.04333333,13.82,10.605,-1.201666667
1F058,1987,1F058_1987,73.15333333,96.07666667,130.4066667,6.78,-5.363333333,4.326666667,17.80333333,4.143333333,16.17666667,12.29166667,10.25166667,-0.61
1F058,1988,1F058_1988,149.6033333,62.47333333,135.7666667,6.263333333,-5.58,3.976666667,17.50666667,4.31,16.33,11.885,10.15333333,-0.635
1F058,1989,1F058_1989,94.20333333,51.21,165.9,5.22,-4.546666667,3.573333333,17.10666667,6.076666667,15.2,11.16333334,9.386666667,0.765
1F058,1990,1F058_1990,118.4033333,61.58,141.64,6.666666667,-5.24,4.73,18.03,6.143333333,16.83,12.34833333,10.78,0.451666667
1F058,1991,1F058_1991,111.3,75.87,78.88666667,7.41,-3.426666667,6.373333333,19.20333333,7.293333333,17.94,13.30666667,12.15666667,1.933333333
1F058,1992,1F058_1992,64.23333333,82.67,125.14,6.133333333,-3.473333333,3.836666667,18.61333333,6.566666667,14.87333333,12.37333333,9.354999999,1.546666667
1F058,1993,1F058_1993,146.8433333,98.44666667,170.13,6.39,-4.446666667,3.706666667,16.82666667,4.366666667,15.25,11.60833334,9.478333334,-0.04
1F058,1994,1F058_1994,129.1933333,109.1233333,141.08,6.646666667,-6.41,3.813333333,17.16333333,2.11,15.89666667,11.905,9.855000002,-2.15
1F058,1995,1F058_1995,74.67,66.52,82.78333333,6.673333333,-3.983333333,4.336666667,18.56666667,5.063333333,16.16333333,12.62,10.25,0.54
1F058,1996,1F058_1996,144.0033333,106.3066667,121.8533333,6.24,-5.583333333,3.526666667,16.98666667,3.036666667,14.59,11.61333334,9.058333334,-1.273333333
1F058,1997,1F058_1997,208.02,76.24666667,79.80333333,6.613333333,-3.366666667,3.413333333,15.50666667,5.873333333,15.00666667,11.06,9.210000002,1.253333333
1F058,1998,1F058_1998,159.3,144.69,147.7133333,6.72,-1.406666667,6.116666667,16.31666667,6.24,16.39666667,11.51833334,11.25666667,2.416666667
1F058,1999,1F058_1999,43.31666667,83.73333333,82.24,7.743333333,-3.296666667,3.8,19.56666667,7.16,15.97,13.655,9.885,1.931666667
1F058,2000,1F058_2000,172.7133333,59.25333333,92.25666667,7.266666667,-4.196666667,5.64,18.07,6.013333333,17.28,12.66833333,11.46,0.908333333
1F058,2001,1F058_2001,91.71,52.87333333,125.4933333,6.366666667,-6.126666667,3.726666667,17.01666667,3.886666667,15.65,11.69166667,9.688333334,-1.12
1F058,2002,1F058_2002,46.17666667,32.69333333,106.0466667,6.336666667,-2.65,4.286666667,19.17333333,8.353333333,16.79666667,12.755,10.54166667,2.851666667
1F058,2003,1F058_2003,132.3566667,117.1466667,155.7433333,7.483333333,-6.413333333,4.456666667,16.72666667,1.67,15.18333333,12.105,9.819999999,-2.371666667
1F058,2004,1F058_2004,183.8533333,76.16,119.3666667,7.526666667,-6.156666667,6.16,17.66,3.316666667,17.19666667,12.59333333,11.67833334,-1.42
1F058,2005,1F058_2005,192.1566667,61.48666667,108.6533333,8.33,-4.26,3.24,17.21333333,5.333333333,14.31666667,12.77166667,8.778333335,0.536666667
1F058,2006,1F058_2006,135.8466667,67.82,59.32666667,7.896666667,-4.373333333,4.293333333,18.67,5.293333333,16.77333333,13.28333333,10.53333333,0.46
1F058,2007,1F058_2007,189.5833333,61.13333333,70.77666667,7.14,-4.52,4.683333333,16.53666667,5.32,16.46333333,11.83833334,10.57333333,0.4
1F058,2008,1F058_2008,75.01666667,59.69,158.4433333,8.493333333,-3.64,4.336666667,19.38333333,5.226666667,15.70333333,13.93833333,10.02,0.793333334
1F058,2009,1F058_2009,84.75666667,52.15,114.13,6.723333333,-5.526666667,4.62,16.56666667,4.263333333,15.53666667,11.645,10.07833334,-0.631666667
1F058,2010,1F058_2010,112.4933333,128.2833333,126.16,7.806666667,-5.646666667,6.163333333,17.03666667,2.053333333,17.76,12.42166667,11.96166667,-1.796666667
1F058,2011,1F058_2011,110.61,52.32,179.61,7.24,-5.323333333,5.93,18.99,2.863333333,16.48333333,13.115,11.20666667,-1.23
1F058,2012,1F058_2012,141.8733333,63.04,81.56333333,8.356666667,-2.796666667,6.943333333,17.05666667,7.193333333,18.68666667,12.70666667,12.815,2.198333333
1F058,2013,1F058_2013,136.6933333,66.73666667,91.67333333,6.483333333,-3.156666667,3.996666667,16.53,5.433333333,14.57,11.50666667,9.283333334,1.138333333
1F058,2014,1F058_2014,103.94,96.10333333,125.1733333,6.786666667,-6.063333333,3.203333333,16.91333333,3.566666667,14.97,11.85,9.086666667,-1.248333333
1F116,1982,1F116_1982,66.15666667,84.86333333,88.88,3.49,-7.91,2.81,16.90333333,3.46,17.08,10.19666667,9.945,-2.225
1F116,1983,1F116_1983,81.27666667,64.08333333,162.38,4.463333333,-5.163333333,3.343333333,18.17333333,6.31,14.89666667,11.31833333,9.120000002,0.573333334
1F116,1984,1F116_1984,135.18,124.4766667,136.1233333,4.266666667,-6.916666667,2.2,18.62666667,4.88,15.04333333,11.44666667,8.621666665,-1.018333334
1F116,1985,1F116_1985,67.73333333,64.31,70.62333333,5.773333333,-5.396666667,4.363333333,18.29,6.36,18.55333333,12.03166667,11.45833333,0.481666667
1F116,1986,1F116_1986,171.14,47.87666667,59.49666667,6.676666667,-6.893333333,3.12,19.94,4.803333333,17.85333333,13.30833333,10.48666667,-1.045
1F116,1987,1F116_1987,68.17333333,103.9833333,129.7133333,5.133333333,-7.516666667,3.133333333,18.34666667,5.143333333,16.68666667,11.74,9.910000002,-1.186666667
1F116,1988,1F116_1988,127.4666667,64.98666667,103.3466667,4.37,-6.65,2.983333333,17.86333333,5.276666667,16.99,11.11666667,9.986666667,-0.686666667
1F116,1989,1F116_1989,81.19666667,46.68,125.1,3.56,-5.28,2.243333333,17.92333333,7.51,15.98,10.74166667,9.111666667,1.115
1F116,1990,1F116_1990,98.41333333,63.44333333,120.9333333,5.833333333,-4.903333333,3.36,18.85,7.323333333,17.5,12.34166667,10.43,1.21
1F116,1991,1F116_1991,108.1333333,79.24666667,81.34,6.25,-3.286666667,5.213333333,19.52,8.693333333,18.29666667,12.885,11.755,2.703333333
1F116,1992,1F116_1992,55.31333333,84.21333333,127.6733333,4.53,-4.07,2.653333333,19.23333333,7.6,15.65333333,11.88166667,9.153333332,1.765
1F116,1993,1F116_1993,133.72,118.2233333,154.2066667,4.686666667,-5.073333333,2.283333333,18.09333333,5.433333333,15.72666667,11.39,9.005000002,0.18
1F116,1994,1F116_1994,116.8533333,111.5,137.2166667,5.453333333,-6.543333333,2.636666667,17.68333333,3.42,16.56333333,11.56833333,9.599999999,-1.561666667
1F116,1995,1F116_1995,65.22333333,75.07333333,76.75666667,5.336666667,-4.393333333,3.593333333,19.41,6.453333333,16.24,12.37333333,9.916666667,1.03
1F116,1996,1F116_1996,131.4366667,103.0866667,112.25,5.013333333,-6.013333333,2.7,17.74333333,4.243333333,15.77333333,11.37833333,9.236666665,-0.885
1F116,1997,1F116_1997,204.1533333,78.34666667,71.69666667,5.14,-3.9,2.326666667,15.87333333,6.513333333,15.61666667,10.50666667,8.971666669,1.306666667
1F116,1998,1F116_1998,149.7066667,149.1566667,127.4566667,5.34,-2.043333333,4.92,17.17666667,6.993333333,17.02333333,11.25833334,10.97166667,2.475
1F116,1999,1F116_1999,37.29,90.02333333,71.52666667,6.076666667,-3.516666667,2.773333333,20.43666667,8.69,17.18333333,13.25666667,9.978333332,2.586666667
1F116,2000,1F116_2000,170.05,57.32,90.42,5.773333333,-4.626666667,4.823333333,19.13666667,7.753333333,18.18333333,12.455,11.50333333,1.563333333
1F116,2001,1F116_2001,97.53333333,51.52666667,103.05,4.76,-6.643333333,2.89,17.57666667,5.1,16.60666667,11.16833334,9.748333335,-0.771666667
1F116,2002,1F116_2002,38.10333333,35.61333333,104.03,5.173333333,-3.17,3.853333333,19.91333333,9.593333333,18.11,12.54333333,10.98166667,3.211666667
1F116,2003,1F116_2003,114.1866667,115.7533333,127.34,6.286666667,-7.16,3.896666667,17.78666667,2.35,16.25,12.03666667,10.07333333,-2.405
1F116,2004,1F116_2004,183.4866667,83.80666667,102.9533333,6.37,-6.946666667,4.986666667,18.84333333,3.99,17.52666667,12.60666667,11.25666667,-1.478333334
1F116,2005,1F116_2005,179.5533333,62.18666667,97.51333333,6.833333333,-5.013333333,2.016666667,17.30666667,6.006666667,14.58666667,12.07,8.301666669,0.496666667
1F116,2006,1F116_2006,118.3666667,73.98333333,53.55,6.246666667,-5.24,3.023333333,18.74333333,5.856666667,16.93,12.495,9.976666667,0.308333334
1F116,2007,1F116_2007,177.4733333,63.96,72.78333333,5.563333333,-5.376666667,3.496666667,16.56333333,5.883333333,16.58,11.06333333,10.03833333,0.253333333
1F116,2008,1F116_2008,56.82333333,57.5,129.0533333,6.753333333,-4.41,3.546666667,19.52666667,6.07,16.15333333,13.14,9.849999999,0.83
1F116,2009,1F116_2009,65.70333333,54.36333333,108.76,5.203333333,-6.136666667,3.77,16.90333333,5.143333333,16.03333333,11.05333333,9.901666665,-0.496666667
1F116,2010,1F116_2010,110.3233333,137.2933333,99.06,6.24,-6.546666667,5.153333333,17.47,2.64,18.28,11.855,11.71666667,-1.953333334
1F116,2011,1F116_2011,98.73333333,55.12,172.3766667,5.443333333,-5.963333333,5.113333333,19.53333333,3.806666667,17.01666667,12.48833333,11.065,-1.078333333
1F116,2012,1F116_2012,120.1466667,70.30666667,74.86,6.816666667,-3.36,6.196666667,17.60333333,8.13,19.27666667,12.21,12.73666667,2.385
1F116,2013,1F116_2013,102.0166667,68.24,91.36333333,4.92,-3.626666667,3.206666667,17.09333333,6.473333333,15.08,11.00666667,9.143333334,1.423333333
1F116,2014,1F116_2014,91.77,97.53,110.79,5.453333333,-6.32,2.493333333,17.31333333,5,15.65,11.38333333,9.071666667,-0.66
1F117,1982,1F117_1982,66.15666667,84.86333333,88.88,3.49,-7.91,2.81,16.90333333,3.46,17.08,10.19666667,9.945,-2.225
1F117,1983,1F117_1983,81.27666667,64.08333333,162.38,4.463333333,-5.163333333,3.343333333,18.17333333,6.31,14.89666667,11.31833333,9.120000002,0.573333334
1F117,1984,1F117_1984,135.18,124.4766667,136.1233333,4.266666667,-6.916666667,2.2,18.62666667,4.88,15.04333333,11.44666667,8.621666665,-1.018333334
1F117,1985,1F117_1985,67.73333333,64.31,70.62333333,5.773333333,-5.396666667,4.363333333,18.29,6.36,18.55333333,12.03166667,11.45833333,0.481666667
1F117,1986,1F117_1986,171.14,47.87666667,59.49666667,6.676666667,-6.893333333,3.12,19.94,4.803333333,17.85333333,13.30833333,10.48666667,-1.045
1F117,1987,1F117_1987,68.17333333,103.9833333,129.7133333,5.133333333,-7.516666667,3.133333333,18.34666667,5.143333333,16.68666667,11.74,9.910000002,-1.186666667
1F117,1988,1F117_1988,127.4666667,64.98666667,103.3466667,4.37,-6.65,2.983333333,17.86333333,5.276666667,16.99,11.11666667,9.986666667,-0.686666667
1F117,1989,1F117_1989,81.19666667,46.68,125.1,3.56,-5.28,2.243333333,17.92333333,7.51,15.98,10.74166667,9.111666667,1.115
1F117,1990,1F117_1990,98.41333333,63.44333333,120.9333333,5.833333333,-4.903333333,3.36,18.85,7.323333333,17.5,12.34166667,10.43,1.21
1F117,1991,1F117_1991,108.1333333,79.24666667,81.34,6.25,-3.286666667,5.213333333,19.52,8.693333333,18.29666667,12.885,11.755,2.703333333
1F117,1992,1F117_1992,55.31333333,84.21333333,127.6733333,4.53,-4.07,2.653333333,19.23333333,7.6,15.65333333,11.88166667,9.153333332,1.765
1F117,1993,1F117_1993,133.72,118.2233333,154.2066667,4.686666667,-5.073333333,2.283333333,18.09333333,5.433333333,15.72666667,11.39,9.005000002,0.18
1F117,1994,1F117_1994,116.8533333,111.5,137.2166667,5.453333333,-6.543333333,2.636666667,17.68333333,3.42,16.56333333,11.56833333,9.599999999,-1.561666667
1F117,1995,1F117_1995,65.22333333,75.07333333,76.75666667,5.336666667,-4.393333333,3.593333333,19.41,6.453333333,16.24,12.37333333,9.916666667,1.03
1F117,1996,1F117_1996,131.4366667,103.0866667,112.25,5.013333333,-6.013333333,2.7,17.74333333,4.243333333,15.77333333,11.37833333,9.236666665,-0.885
1F117,1997,1F117_1997,204.1533333,78.34666667,71.69666667,5.14,-3.9,2.326666667,15.87333333,6.513333333,15.61666667,10.50666667,8.971666669,1.306666667
1F117,1998,1F117_1998,149.7066667,149.1566667,127.4566667,5.34,-2.043333333,4.92,17.17666667,6.993333333,17.02333333,11.25833334,10.97166667,2.475
1F117,1999,1F117_1999,37.29,90.02333333,71.52666667,6.076666667,-3.516666667,2.773333333,20.43666667,8.69,17.18333333,13.25666667,9.978333332,2.586666667
1F117,2000,1F117_2000,170.05,57.32,90.42,5.773333333,-4.626666667,4.823333333,19.13666667,7.753333333,18.18333333,12.455,11.50333333,1.563333333
1F117,2001,1F117_2001,97.53333333,51.52666667,103.05,4.76,-6.643333333,2.89,17.57666667,5.1,16.60666667,11.16833334,9.748333335,-0.771666667
1F117,2002,1F117_2002,38.10333333,35.61333333,104.03,5.173333333,-3.17,3.853333333,19.91333333,9.593333333,18.11,12.54333333,10.98166667,3.211666667
1F117,2003,1F117_2003,114.1866667,115.7533333,127.34,6.286666667,-7.16,3.896666667,17.78666667,2.35,16.25,12.03666667,10.07333333,-2.405
1F117,2004,1F117_2004,183.4866667,83.80666667,102.9533333,6.37,-6.946666667,4.986666667,18.84333333,3.99,17.52666667,12.60666667,11.25666667,-1.478333334
1F117,2005,1F117_2005,179.5533333,62.18666667,97.51333333,6.833333333,-5.013333333,2.016666667,17.30666667,6.006666667,14.58666667,12.07,8.301666669,0.496666667
1F117,2006,1F117_2006,118.3666667,73.98333333,53.55,6.246666667,-5.24,3.023333333,18.74333333,5.856666667,16.93,12.495,9.976666667,0.308333334
1F117,2007,1F117_2007,177.4733333,63.96,72.78333333,5.563333333,-5.376666667,3.496666667,16.56333333,5.883333333,16.58,11.06333333,10.03833333,0.253333333
1F117,2008,1F117_2008,56.82333333,57.5,129.0533333,6.753333333,-4.41,3.546666667,19.52666667,6.07,16.15333333,13.14,9.849999999,0.83
1F117,2009,1F117_2009,65.70333333,54.36333333,108.76,5.203333333,-6.136666667,3.77,16.90333333,5.143333333,16.03333333,11.05333333,9.901666665,-0.496666667
1F117,2010,1F117_2010,110.3233333,137.2933333,99.06,6.24,-6.546666667,5.153333333,17.47,2.64,18.28,11.855,11.71666667,-1.953333334
1F117,2011,1F117_2011,98.73333333,55.12,172.3766667,5.443333333,-5.963333333,5.113333333,19.53333333,3.806666667,17.01666667,12.48833333,11.065,-1.078333333
1F117,2012,1F117_2012,120.1466667,70.30666667,74.86,6.816666667,-3.36,6.196666667,17.60333333,8.13,19.27666667,12.21,12.73666667,2.385
1F117,2013,1F117_2013,102.0166667,68.24,91.36333333,4.92,-3.626666667,3.206666667,17.09333333,6.473333333,15.08,11.00666667,9.143333334,1.423333333
1F117,2014,1F117_2014,91.77,97.53,110.79,5.453333333,-6.32,2.493333333,17.31333333,5,15.65,11.38333333,9.071666667,-0.66
1F118,1982,1F118_1982,65.07,80.07,89.08333333,3.87,-7.51,3.046666667,17.22666667,3.753333333,17.44666667,10.54833334,10.24666667,-1.878333334
1F118,1983,1F118_1983,78.42,62.10333333,156.3433333,4.956666667,-4.776666667,3.486666667,18.51,6.573333333,15.27,11.73333333,9.378333334,0.898333333
1F118,1984,1F118_1984,128.59,118.0233333,133.7733333,4.676666667,-6.373333333,2.443333333,18.76666667,5.093333333,15.11333333,11.72166667,8.778333332,-0.64
1F118,1985,1F118_1985,69.26666667,60.76666667,69.61666667,5.853333333,-5.066666667,4.523333333,18.46333333,6.606666667,18.86333333,12.15833333,11.69333333,0.77
1F118,1986,1F118_1986,159.61,47.53,60.33,6.91,-6.61,3.29,20.12666667,5.086666667,18.1,13.51833334,10.695,-0.761666667
1F118,1987,1F118_1987,66.65,99.58666667,121.9766667,5.283333333,-6.886666667,3.336666667,18.57666667,5.413333333,17.03666667,11.93,10.18666667,-0.736666667
1F118,1988,1F118_1988,127.3866667,60.79666667,104.9433333,4.563333333,-6.34,3.126666667,18.14,5.576666667,17.28333333,11.35166667,10.205,-0.381666667
1F118,1989,1F118_1989,74.79666667,44.76666667,127.15,3.643333333,-5.066666667,2.526666667,18.06666667,7.743333333,16.27666667,10.855,9.401666669,1.338333333
1F118,1990,1F118_1990,94.05,59.63666667,116.5333333,5.67,-5.063333333,3.61,18.91333333,7.566666667,17.75333333,12.29166667,10.68166667,1.251666667
1F118,1991,1F118_1991,103.9,78.42666667,79.48,6.206666667,-3.333333333,5.42,19.80666667,8.85,18.68666667,13.00666667,12.05333334,2.758333334
1F118,1992,1F118_1992,52.62,81.48333333,118.3133333,4.556666667,-3.86,2.976666667,19.48,7.87,15.92,12.01833333,9.448333334,2.005
1F118,1993,1F118_1993,122.18,108.3733333,145.8,4.81,-4.906666667,2.53,18.21333333,5.73,16.08666667,11.51166667,9.308333335,0.411666667
1F118,1994,1F118_1994,113.3566667,110.45,127.3933333,5.423333333,-6.5,2.796666667,17.97,3.613333333,16.83,11.69666667,9.813333334,-1.443333334
1F118,1995,1F118_1995,62.3,72.55333333,72.80333333,5.323333333,-4.386666667,3.666666667,19.45666667,6.536666667,16.69666667,12.39,10.18166667,1.075
1F118,1996,1F118_1996,122.9333333,101.0566667,113.1866667,5.05,-6.036666667,2.743333333,17.81333333,4.303333333,15.75333333,11.43166667,9.248333332,-0.866666667
1F118,1997,1F118_1997,187.9566667,76.21333333,70.55666667,5.073333333,-3.956666667,2.32,16.08666667,6.853333333,15.81333333,10.58,9.066666665,1.448333333
1F118,1998,1F118_1998,137.7433333,140.4733333,126.1666667,5.333333333,-2.013333333,5.033333333,17.2,7.26,17.19333333,11.26666667,11.11333333,2.623333334
1F118,1999,1F118_1999,34.03,83.92,69.65333333,6.113333333,-3.6,2.84,20.44666667,8.703333333,17.16,13.28,10,2.551666667
1F118,2000,1F118_2000,159.0666667,56.77333333,88.93,5.796666667,-4.583333333,4.836666667,19.07333333,7.69,18.25,12.435,11.54333333,1.553333334
1F118,2001,1F118_2001,87.53333333,52.10333333,99.79666667,4.803333333,-6.563333333,2.966666667,17.68,5.23,16.64333333,11.24166667,9.804999999,-0.666666667
1F118,2002,1F118_2002,37.55666667,33.77333333,102.69,5.056666667,-3.13,3.743333333,19.99666667,9.62,18.05666667,12.52666667,10.9,3.245
1F118,2003,1F118_2003,111.0433333,111.5833333,124.9966667,6.23,-7.01,3.836666667,17.69,2.646666667,16.30666667,11.96,10.07166667,-2.181666667
1F118,2004,1F118_2004,169.55,80.3,104.74,6.253333333,-6.843333333,5.143333333,18.70666667,4.28,17.86666667,12.48,11.505,-1.281666667
1F118,2005,1F118_2005,172.0133333,59.67666667,92.88,6.876666667,-4.863333333,2.096666667,17.64,6.343333333,14.88,12.25833333,8.488333334,0.74
1F118,2006,1F118_2006,106.5033333,70.39,54.55,6.273333333,-5.063333333,3.153333333,19.10333333,6.22,17.34666667,12.68833333,10.25,0.578333334
1F118,2007,1F118_2007,164.1966667,60.57,71.47666667,5.65,-5.196666667,3.59,16.86666667,6.266666667,17.00666667,11.25833334,10.29833334,0.535
1F118,2008,1F118_2008,55.82666667,56.20666667,126.2166667,6.783333333,-4.27,3.563333333,19.77333333,6.306666667,16.42,13.27833333,9.991666667,1.018333334
1F118,2009,1F118_2009,64.89666667,53.57,109.02,5.186666667,-6.09,3.796666667,17.08,5.423333333,16.31333333,11.13333333,10.055,-0.333333334
1F118,2010,1F118_2010,97.58333333,131.14,94.84,6.253333333,-6.42,5.16,17.6,2.92,18.54666667,11.92666667,11.85333334,-1.75
1F118,2011,1F118_2011,91.66,53.30666667,164.4633333,5.506666667,-5.856666667,5.196666667,19.73333333,4.013333333,17.28666667,12.62,11.24166667,-0.921666667
1F118,2012,1F118_2012,115.1233333,66.03,74.16333333,6.866666667,-3.273333333,6.21,17.78333333,8.343333333,19.53666667,12.325,12.87333334,2.535
1F118,2013,1F118_2013,95.75333333,65.84666667,87.93666667,5.006666667,-3.533333333,3.266666667,17.25666667,6.74,15.37333333,11.13166667,9.319999999,1.603333334
1F118,2014,1F118_2014,86.50666667,96.43333333,104.9733333,5.466666667,-6.25,2.48,17.57333333,5.13,15.87666667,11.52,9.178333335,-0.56
1F132,1982,1F132_1982,64.40333333,71.03666667,78.07,4.933333333,-6.386666667,4.2,18.75333333,5.033333333,19.02666667,11.84333333,11.61333334,-0.676666667
1F132,1983,1F132_1983,72.46666667,53.57,139.4866667,6.056666667,-3.68,4.593333333,20.08,7.866666667,16.81666667,13.06833333,10.705,2.093333334
1F132,1984,1F132_1984,113.85,103.1866667,117.7033333,5.723333333,-5.18,3.603333333,20.24333333,6.303333333,16.51,12.98333333,10.05666667,0.561666667
1F132,1985,1F132_1985,70.14666667,55.56333333,66.70666667,6.706666667,-3.99,5.636666667,19.94333333,7.906666667,20.4,13.325,13.01833333,1.958333334
1F132,1986,1F132_1986,144.1266667,46.69,56.67333333,7.76,-5.596666667,4.373333333,21.53,6.363333333,19.61333333,14.645,11.99333333,0.383333333
1F132,1987,1F132_1987,64.34666667,83.51,105.4666667,6.103333333,-5.486666667,4.47,20,6.663333333,18.58,13.05166667,11.525,0.588333333
1F132,1988,1F132_1988,118.6833333,51.31,93.09333333,5.476666667,-5.276666667,4.226666667,19.63666667,6.88,18.79666667,12.55666667,11.51166667,0.801666667
1F132,1989,1F132_1989,63.49,41.31,112.1966667,4.426666667,-4.073333333,3.69,19.47,9.003333333,17.75666667,11.94833333,10.72333334,2.465
1F132,1990,1F132_1990,85.52666667,51.16,95.47,6.31,-4.33,4.75,20.28333333,8.823333333,19.23,13.29666667,11.99,2.246666667
1F132,1991,1F132_1991,97.57333333,71.76333333,73.95333333,6.91,-2.583333333,6.513333333,21.31666667,10.02,20.21666667,14.11333334,13.365,3.718333334
1F132,1992,1F132_1992,49.1,75.25666667,100.7933333,5.223333333,-2.83,4.213333333,20.96,9.156666667,17.36333333,13.09166667,10.78833333,3.163333334
1F132,1993,1F132_1993,98.34333333,87.46666667,128.3533333,5.65,-3.913333333,3.676666667,19.58666667,7.023333333,17.62666667,12.61833334,10.65166667,1.555
1F132,1994,1F132_1994,103.4166667,104.5566667,115.8533333,6.156666667,-5.6,3.923333333,19.47666667,4.843333333,18.32333333,12.81666667,11.12333333,-0.378333334
1F132,1995,1F132_1995,55.73,67.58,68.15,6.016666667,-3.486666667,4.72,20.81333333,7.573333333,18.25,13.415,11.485,2.043333333
1F132,1996,1F132_1996,110.2933333,95.32,103.7833333,5.783333333,-5.176666667,3.73,19.10666667,5.45,17.05,12.445,10.39,0.136666667
1F132,1997,1F132_1997,167.3833333,62.87666667,67.15333333,5.79,-3.126666667,3.326666667,17.47,8.15,17.21333333,11.63,10.27,2.511666667
1F132,1998,1F132_1998,118.9133333,130.53,112.0766667,6.023333333,-1.143333333,6.126666667,18.51333333,8.503333333,18.61666667,12.26833333,12.37166667,3.68
1F132,1999,1F132_1999,30.19,71.61333333,66.28666667,6.95,-2.696666667,3.926666667,21.78666667,9.8,18.35333333,14.36833334,11.14,3.551666667
1F132,2000,1F132_2000,135.57,51.43333333,80.79,6.606666667,-3.61,5.863333333,20.35,8.726666667,19.58,13.47833333,12.72166667,2.558333334
1F132,2001,1F132_2001,70.54,47.27,89.46666667,5.65,-5.586666667,4.043333333,19.02333333,6.36,17.92,12.33666667,10.98166667,0.386666667
1F132,2002,1F132_2002,34.17333333,29.45,103.32,5.756666667,-2.21,4.696666667,21.37666667,10.77666667,19.29,13.56666667,11.99333333,4.283333335
1F132,2003,1F132_2003,107.7366667,103.5,111.0933333,6.953333333,-6.04,4.83,18.94333333,3.876666667,17.60333333,12.94833333,11.21666667,-1.081666667
1F132,2004,1F132_2004,149.01,67.29666667,95.13,6.986666667,-5.903333333,6.27,19.96333333,5.53,19.33666667,13.475,12.80333334,-0.186666667
1F132,2005,1F132_2005,149.71,52.48666667,83.84,7.666666667,-3.89,3.113333333,19.16333333,7.61,16.28333333,13.415,9.698333332,1.86
1F132,2006,1F132_2006,92.06333333,56.80666667,50.69333333,7.086666667,-4.06,4.263333333,20.57666667,7.46,18.82666667,13.83166667,11.545,1.7
1F132,2007,1F132_2007,147.3766667,53.53333333,67.74,6.51,-4.186666667,4.663333333,18.29666667,7.526666667,18.51,12.40333334,11.58666667,1.67
1F132,2008,1F132_2008,55.25666667,54.16666667,114.1266667,7.513333333,-3.373333333,4.626666667,21.18666667,7.496666667,17.92333333,14.35,11.275,2.061666667
1F132,2009,1F132_2009,62.56666667,51.33,103.9,6,-5.143333333,4.846666667,18.50666667,6.71,17.80666667,12.25333334,11.32666667,0.783333334
1F132,2010,1F132_2010,81.97666667,112.8533333,85.75333333,7.046666667,-5.443333333,6.173333333,19.02666667,4.126666667,19.99333333,13.03666667,13.08333333,-0.658333333
1F132,2011,1F132_2011,80.32333333,46.44,152.88,6.316666667,-4.91,6.223333333,21.17666667,5.2,18.76666667,13.74666667,12.495,0.145
1F132,2012,1F132_2012,111.76,53.37,72.91333333,7.663333333,-2.293333333,7.27,19.17,9.526666667,20.98,13.41666667,14.125,3.616666667
1F132,2013,1F132_2013,89.69666667,59.96333333,84.98666667,5.83,-2.54,4.34,18.64333333,7.973333333,16.80333333,12.23666667,10.57166667,2.716666667
1F132,2014,1F132_2014,78.87,90.60666667,92.62666667,6.246666667,-5.31,3.466666667,18.97666667,6.186666667,17.26666667,12.61166667,10.36666667,0.438333334
1F133,1982,1F133_1982,62.87,78.37666667,86.26666667,5.763333333,-6.3,4.366666667,17.69,3.593333333,17.72333333,11.72666667,11.045,-1.353333334
